subID,ageGroup,date,day,timeDay,mean.demand,dayCode,timeCode,ageCode,neg.affect,pos.affect
8b60c,Young,10/21/21,Thursday,evening,2,3,1,0,2,3.75
8b60c,Young,10/21/21,Thursday,morning,2.833333333,3,-1,0,1.375,2.875
8b60c,Young,10/22/21,Friday,afternoon,2.5,4,0,0,2,2.125
8b60c,Young,10/22/21,Friday,evening,1,4,1,0,1.5,3
8b60c,Young,10/22/21,Friday,morning,2,4,-1,0,2,2.875
8b60c,Young,10/23/21,Saturday,afternoon,2.333333333,5,0,0,1.5,3
8b60c,Young,10/23/21,Saturday,morning,1.8,5,-1,0,2.125,2.5
8b60c,Young,10/24/21,Sunday,afternoon,1,6,0,0,1.25,3.5
8b60c,Young,10/24/21,Sunday,evening,4,6,1,0,1.5,3.5
8b60c,Young,10/24/21,Sunday,morning,1.4,6,-1,0,1.5,2.875
8b60c,Young,10/25/21,Monday,afternoon,2.5,0,0,0,1.5,2.75
8b60c,Young,10/25/21,Monday,evening,1,0,1,0,1.25,2.75
8b60c,Young,10/25/21,Monday,morning,1.333333333,0,-1,0,1.875,3.125
8b60c,Young,10/26/21,Tuesday,afternoon,1.8,1,0,0,1.375,3.5
8b60c,Young,10/26/21,Tuesday,morning,NA,1,-1,0,1.25,3.75
8b60c,Young,10/27/21,Wednesday,evening,1.666666667,2,1,0,1.25,3.75
8b60c,Young,10/27/21,Wednesday,morning,2,2,-1,0,1.666666667,3.333333333
2143e,Young,11/2/21,Tuesday,afternoon,1.666666667,1,0,0,1.666666667,2.416666667
2143e,Young,11/2/21,Tuesday,evening,4,1,1,0,1.25,2
2143e,Young,11/2/21,Tuesday,morning,1.5,1,-1,0,1.625,2.375
2143e,Young,11/3/21,Wednesday,afternoon,1.75,2,0,0,1.875,2.5
2143e,Young,11/3/21,Wednesday,evening,1.5,2,1,0,1.75,2.75
2143e,Young,11/3/21,Wednesday,morning,2,2,-1,0,1.75,2
2143e,Young,11/4/21,Thursday,afternoon,2,3,0,0,1,2.25
2143e,Young,11/4/21,Thursday,evening,1.333333333,3,1,0,1.75,2
2143e,Young,11/4/21,Thursday,morning,2.6,3,-1,0,1.416666667,2.166666667
2143e,Young,11/5/21,Friday,afternoon,1.5,4,0,0,2,2.375
2143e,Young,11/5/21,Friday,morning,1.6,4,-1,0,1.875,2.125
2143e,Young,11/6/21,Saturday,afternoon,1.25,5,0,0,1.5,2.125
2143e,Young,11/6/21,Saturday,morning,1.2,5,-1,0,1.375,2
2143e,Young,11/7/21,Sunday,afternoon,2.333333333,6,0,0,1.25,2.5
2143e,Young,11/7/21,Sunday,morning,1,6,-1,0,1.5,2
2143e,Young,11/8/21,Monday,evening,2.333333333,0,1,0,1.5,2.5
2143e,Young,11/8/21,Monday,morning,1.75,0,-1,0,1.5,2.125
4e809,Young,11/1/21,Monday,afternoon,1.666666667,0,0,0,1.375,2.875
4e809,Young,11/1/21,Monday,evening,1,0,1,0,1,3.25
4e809,Young,11/2/21,Tuesday,afternoon,1.625,1,0,0,1.416666667,2.583333333
4e809,Young,11/2/21,Tuesday,evening,2,1,1,0,1,3.25
4e809,Young,11/2/21,Tuesday,morning,1.333333333,1,-1,0,2.25,1
4e809,Young,11/3/21,Wednesday,afternoon,2.2,2,0,0,1.25,1.625
4e809,Young,11/3/21,Wednesday,evening,2,2,1,0,1.25,3
4e809,Young,11/3/21,Wednesday,morning,1.25,2,-1,0,2,1.75
4e809,Young,11/4/21,Thursday,afternoon,2,3,0,0,1.625,1.75
4e809,Young,11/4/21,Thursday,evening,1,3,1,0,2,1.25
4e809,Young,11/4/21,Thursday,morning,2,3,-1,0,1.75,1.25
4e809,Young,11/5/21,Friday,afternoon,2.142857143,4,0,0,1.083333333,2.333333333
4e809,Young,11/5/21,Friday,evening,1.666666667,4,1,0,1,2.25
4e809,Young,11/5/21,Friday,morning,1,4,-1,0,2.5,1.25
4e809,Young,11/6/21,Saturday,afternoon,2.5,5,0,0,1.25,2.125
4e809,Young,11/6/21,Saturday,evening,1,5,1,0,1.25,2.5
4e809,Young,11/6/21,Saturday,morning,1,5,-1,0,1.375,2.25
4e809,Young,11/7/21,Sunday,afternoon,1,6,0,0,1.5,1.875
4e809,Young,11/7/21,Sunday,evening,1.333333333,6,1,0,1.75,2
4e809,Young,11/7/21,Sunday,morning,1.6,6,-1,0,1.916666667,1.666666667
55b9b,Young,10/1/21,Friday,afternoon,1.8,4,0,0,1.333333333,2.916666667
55b9b,Young,10/1/21,Friday,evening,1,4,1,0,1.5,2.75
55b9b,Young,10/2/21,Saturday,afternoon,1.333333333,5,0,0,1.833333333,2
55b9b,Young,10/2/21,Saturday,evening,1,5,1,0,1.25,2.625
55b9b,Young,10/3/21,Sunday,afternoon,1.333333333,6,0,0,2,2.416666667
55b9b,Young,10/3/21,Sunday,evening,1.333333333,6,1,0,2.125,2.125
55b9b,Young,10/3/21,Sunday,morning,1,6,-1,0,2.5,2
55b9b,Young,10/4/21,Monday,afternoon,1.5,0,0,0,2,1.5
55b9b,Young,10/4/21,Monday,evening,1.6,0,1,0,2.125,2.25
55b9b,Young,10/7/21,Thursday,evening,1,3,1,0,2.25,2.25
55b9b,Young,9/28/21,Tuesday,afternoon,1.333333333,1,0,0,1.375,2.625
55b9b,Young,9/28/21,Tuesday,evening,1,1,1,0,1.75,2
55b9b,Young,9/29/21,Wednesday,afternoon,1,2,0,0,2.083333333,1.666666667
55b9b,Young,9/29/21,Wednesday,evening,1.333333333,2,1,0,2.375,2
55b9b,Young,9/29/21,Wednesday,morning,1,2,-1,0,2,1.75
55b9b,Young,9/30/21,Thursday,afternoon,1.4,3,0,0,1.166666667,2.833333333
2c88b,Young,10/10/21,Sunday,afternoon,2.5,6,0,0,3.75,1
2c88b,Young,10/10/21,Sunday,evening,1.5,6,1,0,3.5,2
2c88b,Young,10/10/21,Sunday,morning,1,6,-1,0,4,1
2c88b,Young,10/11/21,Monday,afternoon,4,0,0,0,2,2.5
2c88b,Young,10/11/21,Monday,evening,2.5,0,1,0,2,2.75
2c88b,Young,10/11/21,Monday,morning,2.5,0,-1,0,2.25,2.625
2c88b,Young,10/12/21,Tuesday,afternoon,3,1,0,0,2.875,2
2c88b,Young,10/12/21,Tuesday,evening,1,1,1,0,2.375,2
2c88b,Young,10/12/21,Tuesday,morning,1,1,-1,0,2.5,2
2c88b,Young,10/13/21,Wednesday,afternoon,5,2,0,0,2.875,1.75
2c88b,Young,10/13/21,Wednesday,evening,5,2,1,0,3,1.25
2c88b,Young,10/13/21,Wednesday,morning,2.5,2,-1,0,2.25,1.75
2c88b,Young,10/14/21,Thursday,afternoon,3.333333333,3,0,0,2.583333333,1.666666667
2c88b,Young,10/14/21,Thursday,evening,1,3,1,0,3,2.25
2c88b,Young,10/14/21,Thursday,morning,1,3,-1,0,3.5,1.25
2c88b,Young,10/15/21,Friday,evening,3,4,1,0,2.375,2
2c88b,Young,10/15/21,Friday,morning,5,4,-1,0,3.125,1.25
2c88b,Young,10/9/21,Saturday,afternoon,1.666666667,5,0,0,2.5,2.25
2c88b,Young,10/9/21,Saturday,evening,2,5,1,0,2.625,2.125
2c88b,Young,10/9/21,Saturday,morning,2.666666667,5,-1,0,2.5,1.75
59ab1,Young,10/1/21,Friday,afternoon,1.5,4,0,0,1.5,1.5
59ab1,Young,10/1/21,Friday,evening,1.5,4,1,0,1.25,1.5
59ab1,Young,10/2/21,Saturday,afternoon,2,5,0,0,1.5,1
59ab1,Young,10/3/21,Sunday,afternoon,3,6,0,0,1.5,1.5
59ab1,Young,10/3/21,Sunday,morning,2.5,6,-1,0,2,1.25
59ab1,Young,10/4/21,Monday,morning,1.5,0,-1,0,1.75,1
59ab1,Young,9/28/21,Tuesday,afternoon,1.5,1,0,0,1.75,1.75
59ab1,Young,9/28/21,Tuesday,evening,2.5,1,1,0,1.25,1.25
59ab1,Young,9/28/21,Tuesday,morning,2.5,1,-1,0,2.75,2.75
59ab1,Young,9/29/21,Wednesday,afternoon,3,2,0,0,1.5,1
59ab1,Young,9/29/21,Wednesday,evening,1,2,1,0,1.75,1
59ab1,Young,9/29/21,Wednesday,morning,2.5,2,-1,0,1.5,1.125
59ab1,Young,9/30/21,Thursday,afternoon,1,3,0,0,1.75,1.5
59ab1,Young,9/30/21,Thursday,evening,3,3,1,0,1,2
59ab1,Young,9/30/21,Thursday,morning,1,3,-1,0,1.5,1.5
c0269,Young,10/1/21,Friday,afternoon,3,4,0,0,1.75,2.5
c0269,Young,10/1/21,Friday,evening,2,4,1,0,1.75,2.5
c0269,Young,10/2/21,Saturday,afternoon,3,5,0,0,2.25,2.75
c0269,Young,10/2/21,Saturday,evening,1,5,1,0,1.875,1.75
c0269,Young,10/3/21,Sunday,afternoon,1.666666667,6,0,0,2.25,1.416666667
c0269,Young,10/3/21,Sunday,evening,3,6,1,0,1.75,2.25
c0269,Young,10/4/21,Monday,afternoon,1,0,0,0,2.25,2
c0269,Young,10/4/21,Monday,evening,1,0,1,0,2.25,2.75
c0269,Young,9/28/21,Tuesday,afternoon,1.5,1,0,0,2.25,2.25
c0269,Young,9/28/21,Tuesday,evening,1,1,1,0,1.75,2.25
c0269,Young,9/28/21,Tuesday,morning,4,1,-1,0,2.5,2.75
c0269,Young,9/29/21,Wednesday,afternoon,2.5,2,0,0,2,2.5
c0269,Young,9/29/21,Wednesday,evening,3,2,1,0,2.125,2.25
c0269,Young,9/30/21,Thursday,afternoon,3,3,0,0,2.25,1.333333333
a1723,Young,10/21/21,Thursday,afternoon,1.833333333,3,0,0,1.875,2.5
a1723,Young,10/21/21,Thursday,evening,1.333333333,3,1,0,1.75,3.25
a1723,Young,10/21/21,Thursday,morning,1,3,-1,0,2,3
a1723,Young,10/22/21,Friday,afternoon,2,4,0,0,1.625,3
a1723,Young,10/22/21,Friday,evening,1.714285714,4,1,0,1.666666667,2.916666667
a1723,Young,10/22/21,Friday,morning,2,4,-1,0,1.5,3
a1723,Young,10/23/21,Saturday,afternoon,1.5,5,0,0,1.5,3.25
a1723,Young,10/23/21,Saturday,evening,1.5,5,1,0,1.5,2.5
a1723,Young,10/23/21,Saturday,morning,1,5,-1,0,2,3.5
a1723,Young,10/24/21,Sunday,afternoon,1.2,6,0,0,2,2.875
a1723,Young,10/24/21,Sunday,evening,1,6,1,0,2,3
a1723,Young,10/25/21,Monday,afternoon,3,0,0,0,1.75,2.5
a1723,Young,10/25/21,Monday,evening,2,0,1,0,1.5,3.125
a1723,Young,10/25/21,Monday,morning,2,0,-1,0,1.5,2.5
a1723,Young,10/26/21,Tuesday,afternoon,2.75,1,0,0,1.5,2.833333333
a1723,Young,10/26/21,Tuesday,evening,2,1,1,0,1.75,3.25
a1723,Young,10/27/21,Wednesday,afternoon,2.5,2,0,0,1.583333333,3
a1723,Young,10/27/21,Wednesday,evening,1,2,1,0,1.5,3.25
a1723,Young,10/27/21,Wednesday,morning,3,2,-1,0,1.75,2.5
e550a,Old,10/20/21,Wednesday,afternoon,2.166666667,2,0,1,1.25,3.5625
e550a,Old,10/20/21,Wednesday,morning,1.833333333,2,-1,1,1.4375,2.8125
e550a,Old,10/21/21,Thursday,afternoon,1.888888889,3,0,1,2,2.666666667
e550a,Old,10/21/21,Thursday,evening,2.666666667,3,1,1,3,2
e550a,Old,10/21/21,Thursday,morning,1.666666667,3,-1,1,1.25,3
e550a,Old,10/22/21,Friday,afternoon,2,4,0,1,2.375,2.75
e550a,Old,10/22/21,Friday,morning,2.25,4,-1,1,1.333333333,3.166666667
e550a,Old,10/23/21,Saturday,afternoon,1.666666667,5,0,1,1.416666667,3.75
e550a,Old,10/23/21,Saturday,morning,1.833333333,5,-1,1,1.125,3.625
e550a,Old,10/24/21,Sunday,afternoon,1.8,6,0,1,1.875,3
e550a,Old,10/24/21,Sunday,evening,1.5,6,1,1,2.25,2.5
e550a,Old,10/24/21,Sunday,morning,1.625,6,-1,1,1.75,2.916666667
e550a,Old,10/25/21,Monday,afternoon,1.857142857,0,0,1,1.666666667,2.666666667
e550a,Old,10/25/21,Monday,evening,2.333333333,0,1,1,1.75,2.75
e550a,Old,10/25/21,Monday,morning,1.8,0,-1,1,1.875,2.375
e550a,Old,10/26/21,Tuesday,afternoon,2,1,0,1,1.25,2.75
e550a,Old,10/26/21,Tuesday,evening,1.5,1,1,1,2.25,2.75
e550a,Old,10/26/21,Tuesday,morning,2.25,1,-1,1,1.5,2.75
77957,Old,11/13/21,Saturday,afternoon,1.666666667,5,0,1,1.6875,2.125
77957,Old,11/13/21,Saturday,evening,2,5,1,1,1.25,2.25
77957,Old,11/13/21,Saturday,morning,2,5,-1,1,1.5,2.5
77957,Old,11/14/21,Sunday,afternoon,2.285714286,6,0,1,1.4375,2.3125
77957,Old,11/14/21,Sunday,evening,1,6,1,1,1.25,2.5
77957,Old,11/14/21,Sunday,morning,2,6,-1,1,1.625,2.75
77957,Old,11/15/21,Monday,afternoon,3,0,0,1,1.25,2.25
77957,Old,11/15/21,Monday,evening,2.5,0,1,1,2,1.75
77957,Old,11/15/21,Monday,morning,2.4,0,-1,1,1.583333333,2.25
77957,Old,11/16/21,Tuesday,afternoon,3,1,0,1,1.416666667,2.166666667
77957,Old,11/16/21,Tuesday,evening,2.333333333,1,1,1,1.25,2.75
77957,Old,11/16/21,Tuesday,morning,1.333333333,1,-1,1,1.5,2
77957,Old,11/17/21,Wednesday,afternoon,2.8,2,0,1,1.25,2.083333333
77957,Old,11/17/21,Wednesday,evening,4,2,1,1,1.75,2.25
77957,Old,11/17/21,Wednesday,morning,2.2,2,-1,1,1.625,2.375
77957,Old,11/18/21,Thursday,afternoon,4,3,0,1,1.125,2.125
77957,Old,11/18/21,Thursday,evening,3,3,1,1,1,2
77957,Old,11/18/21,Thursday,morning,2.666666667,3,-1,1,1.166666667,2.25
77957,Old,11/19/21,Friday,afternoon,4,4,0,1,1.428571429,2.125
77957,Old,11/19/21,Friday,evening,1.666666667,4,1,1,1.5,2.5
77957,Old,11/19/21,Friday,morning,1.875,4,-1,1,1.333333333,2.416666667
5b480,Old,10/10/21,Sunday,afternoon,2,6,0,1,1.25,2.5
5b480,Old,10/10/21,Sunday,evening,1.333333333,6,1,1,2,2.75
5b480,Old,10/10/21,Sunday,morning,1.333333333,6,-1,1,2.25,2.5
5b480,Old,10/11/21,Monday,afternoon,1,0,0,1,1.5,2.5
5b480,Old,10/11/21,Monday,morning,3,0,-1,1,2,2.25
5b480,Old,10/12/21,Tuesday,afternoon,2.666666667,1,0,1,1.375,2.875
5b480,Old,10/12/21,Tuesday,morning,1.6,1,-1,1,1.5,2.375
5b480,Old,10/13/21,Wednesday,afternoon,2,2,0,1,1.25,2.5
5b480,Old,10/13/21,Wednesday,evening,1,2,1,1,1.75,2.5
5b480,Old,10/13/21,Wednesday,morning,1.75,2,-1,1,1.75,2.166666667
5b480,Old,10/14/21,Thursday,afternoon,2,3,0,1,2.5,3
5b480,Old,10/14/21,Thursday,morning,2.333333333,3,-1,1,1.75,2.25
5b480,Old,10/8/21,Friday,evening,1.333333333,4,1,1,2,2.5
5b480,Old,10/9/21,Saturday,afternoon,1.166666667,5,0,1,2,2.375
5b480,Old,10/9/21,Saturday,morning,1.333333333,5,-1,1,1.75,2.5
1cac6,Old,11/13/21,Saturday,afternoon,1.166666667,5,0,1,2,2
1cac6,Old,11/13/21,Saturday,morning,1.166666667,5,-1,1,2.375,2.375
1cac6,Old,11/14/21,Sunday,afternoon,1.375,6,0,1,2,1.833333333
1cac6,Old,11/14/21,Sunday,evening,1.166666667,6,1,1,2.125,1.875
1cac6,Old,11/14/21,Sunday,morning,1.5,6,-1,1,2,2.125
1cac6,Old,11/15/21,Monday,afternoon,1.5,0,0,1,1.625,1.75
1cac6,Old,11/15/21,Monday,evening,1.333333333,0,1,1,2.25,2
1cac6,Old,11/15/21,Monday,morning,1.333333333,0,-1,1,2,2.125
1cac6,Old,11/16/21,Tuesday,afternoon,1.714285714,1,0,1,1.727272727,2
1cac6,Old,11/16/21,Tuesday,evening,1.666666667,1,1,1,2.125,2.125
1cac6,Old,11/16/21,Tuesday,morning,2,1,-1,1,1.5,1.75
1cac6,Old,11/17/21,Wednesday,afternoon,2.666666667,2,0,1,1.75,1.916666667
1cac6,Old,11/17/21,Wednesday,evening,1.666666667,2,1,1,2,2
1cac6,Old,11/17/21,Wednesday,morning,1.5,2,-1,1,1.625,2.125
1cac6,Old,11/18/21,Thursday,afternoon,1.5,3,0,1,1.75,1.75
1cac6,Old,11/18/21,Thursday,evening,2,3,1,1,2,1.75
1cac6,Old,11/18/21,Thursday,morning,2,3,-1,1,1.75,1.75
1cac6,Old,11/19/21,Friday,afternoon,2.333333333,4,0,1,1.583333333,2.083333333
5b354,Old,10/10/21,Sunday,afternoon,1.666666667,6,0,1,2,1.75
5b354,Old,10/10/21,Sunday,evening,2.333333333,6,1,1,1.25,2.625
5b354,Old,10/10/21,Sunday,morning,2.4,6,-1,1,2.083333333,1.75
5b354,Old,10/11/21,Monday,afternoon,2,0,0,1,1.8,2.1
5b354,Old,10/11/21,Monday,evening,2,0,1,1,1.333333333,2.333333333
5b354,Old,10/11/21,Monday,morning,1,0,-1,1,2.5625,2.125
5b354,Old,10/12/21,Tuesday,afternoon,2,1,0,1,1.8,2.05
5b354,Old,10/12/21,Tuesday,evening,2,1,1,1,1.625,2.25
5b354,Old,10/12/21,Tuesday,morning,2,1,-1,1,2.083333333,2.25
5b354,Old,10/13/21,Wednesday,afternoon,2.333333333,2,0,1,1.375,2.125
5b354,Old,10/13/21,Wednesday,evening,2,2,1,1,1.375,1.75
5b354,Old,10/13/21,Wednesday,morning,2,2,-1,1,1.25,2.125
5b354,Old,10/14/21,Thursday,afternoon,2,3,0,1,1.35,2.2
5b354,Old,10/14/21,Thursday,evening,1.5,3,1,1,1.625,2.375
5b354,Old,10/14/21,Thursday,morning,1.8,3,-1,1,2,2.1
5b354,Old,10/24/21,Sunday,afternoon,1,6,0,1,2,1.75
5b354,Old,10/24/21,Sunday,evening,1,6,1,1,1.25,2.625
5b354,Old,10/25/21,Monday,afternoon,1.5,0,0,1,1.8,2.1
5b354,Old,10/25/21,Monday,evening,1.5,0,1,1,1.333333333,2.333333333
5b354,Old,10/25/21,Monday,morning,1,0,-1,1,2.5625,2.125
5b354,Old,10/26/21,Tuesday,afternoon,1,1,0,1,1.8,2.05
5b354,Old,10/26/21,Tuesday,evening,3,1,1,1,1.625,2.25
5b354,Old,10/26/21,Tuesday,morning,1,1,-1,1,2.083333333,2.25
5b354,Old,10/27/21,Wednesday,afternoon,1,2,0,1,1.375,2.125
5b354,Old,10/27/21,Wednesday,evening,2,2,1,1,1.375,1.75
5b354,Old,10/28/21,Thursday,afternoon,1.666666667,3,0,1,1.35,2.2
5b354,Old,10/28/21,Thursday,evening,1,3,1,1,1.625,2.375
5b354,Old,10/28/21,Thursday,morning,1.5,3,-1,1,2,2.1
5b354,Old,10/8/21,Friday,afternoon,2.111111111,4,0,1,1.583333333,2.333333333
5b354,Old,10/8/21,Friday,morning,1.25,4,-1,1,2.625,1.375
5b354,Old,10/9/21,Saturday,afternoon,1.4,5,0,1,1.5,1.916666667
5b354,Old,10/9/21,Saturday,evening,1,5,1,1,1.75,2.25
5b354,Old,10/9/21,Saturday,morning,1.25,5,-1,1,2.375,2
d5ffe,Young,10/1/21,Friday,afternoon,2,4,0,0,2.25,3.75
d5ffe,Young,10/1/21,Friday,evening,1,4,1,0,2.25,3
d5ffe,Young,10/2/21,Saturday,morning,1,5,-1,0,2.125,2
d5ffe,Young,10/3/21,Sunday,morning,1,6,-1,0,1.875,2.75
d5ffe,Young,10/4/21,Monday,afternoon,2,0,0,0,1.5,3
d5ffe,Young,10/4/21,Monday,evening,1,0,1,0,2.5,2.25
d5ffe,Young,9/28/21,Tuesday,afternoon,2.285714286,1,0,0,1.833333333,2.166666667
d5ffe,Young,9/28/21,Tuesday,evening,2,1,1,0,1.75,3
d5ffe,Young,9/29/21,Wednesday,afternoon,4,2,0,0,1.875,1.75
d5ffe,Young,9/29/21,Wednesday,evening,3,2,1,0,2,2.5
d5ffe,Young,9/29/21,Wednesday,morning,2.25,2,-1,0,1.75,2.25
d5ffe,Young,9/30/21,Thursday,afternoon,3.5,3,0,0,2.25,4.125
d5ffe,Young,9/30/21,Thursday,evening,1,3,1,0,2,3.25
d5ffe,Young,9/30/21,Thursday,morning,3,3,-1,0,2.25,2
e49cb,Young,10/1/21,Friday,afternoon,2.666666667,4,0,0,2,3.25
e49cb,Young,10/1/21,Friday,evening,1.5,4,1,0,1.75,4
e49cb,Young,10/1/21,Friday,morning,2,4,-1,0,2.5,2.5
e49cb,Young,10/2/21,Saturday,afternoon,1,5,0,0,2,3.25
e49cb,Young,10/2/21,Saturday,morning,1.333333333,5,-1,0,1.75,4.25
e49cb,Young,10/3/21,Sunday,afternoon,2.25,6,0,0,1.875,3.75
e49cb,Young,10/4/21,Monday,afternoon,2.6,0,0,0,2.375,3
e49cb,Young,10/4/21,Monday,evening,2,0,1,0,2.25,3
e49cb,Young,10/4/21,Monday,morning,2.666666667,0,-1,0,2.25,3.75
e49cb,Young,9/28/21,Tuesday,afternoon,2.6,1,0,0,1.833333333,3.75
e49cb,Young,9/28/21,Tuesday,evening,1,1,1,0,2,2.5
e49cb,Young,9/28/21,Tuesday,morning,2,1,-1,0,1.75,4
e49cb,Young,9/29/21,Wednesday,afternoon,2.6,2,0,0,2,3.5
e49cb,Young,9/29/21,Wednesday,evening,1.5,2,1,0,1.833333333,3.75
e49cb,Young,9/29/21,Wednesday,morning,2.5,2,-1,0,2,3.75
e49cb,Young,9/30/21,Thursday,afternoon,3,3,0,0,2.5,3.25
e49cb,Young,9/30/21,Thursday,evening,1.333333333,3,1,0,2.25,2.75
e49cb,Young,9/30/21,Thursday,morning,1.333333333,3,-1,0,2.25,3
7e4b4,Old,10/1/21,Friday,afternoon,1.6,4,0,1,1.125,2.375
7e4b4,Old,10/1/21,Friday,evening,2.333333333,4,1,1,1.3125,2.3125
7e4b4,Old,10/2/21,Saturday,afternoon,1.2,5,0,1,1,2.375
7e4b4,Old,10/2/21,Saturday,evening,2,5,1,1,1,3.25
7e4b4,Old,10/3/21,Sunday,afternoon,1.8,6,0,1,1.4375,2.25
7e4b4,Old,10/3/21,Sunday,evening,2.4,6,1,1,1,2.625
7e4b4,Old,10/4/21,Monday,afternoon,1.8,0,0,1,1.25,2.5
7e4b4,Old,10/4/21,Monday,evening,2,0,1,1,1.25,2.25
7e4b4,Old,10/4/21,Monday,morning,2,0,-1,1,1.5,2.5
7e4b4,Old,10/5/21,Tuesday,afternoon,1,1,0,1,1.416666667,2.333333333
7e4b4,Old,9/28/21,Tuesday,afternoon,2,1,0,1,1.416666667,2.333333333
7e4b4,Old,9/28/21,Tuesday,evening,2.692307692,1,1,1,1.291666667,2.708333333
7e4b4,Old,9/29/21,Wednesday,afternoon,2,2,0,1,1.5,2.5
7e4b4,Old,9/29/21,Wednesday,evening,1.833333333,2,1,1,1.583333333,2.25
7e4b4,Old,9/29/21,Wednesday,morning,1.5,2,-1,1,1.5,2.5
7e4b4,Old,9/30/21,Thursday,afternoon,2.5,3,0,1,1.333333333,2.333333333
7e4b4,Old,9/30/21,Thursday,evening,2,3,1,1,1.375,2.5
7e4b4,Old,9/30/21,Thursday,morning,2,3,-1,1,2,2.25
748c8,Young,10/10/21,Sunday,afternoon,2,6,0,0,1.375,2.75
748c8,Young,10/10/21,Sunday,morning,1.333333333,6,-1,0,1.416666667,2
748c8,Young,10/11/21,Monday,afternoon,1,0,0,0,1.125,2.625
748c8,Young,10/11/21,Monday,evening,1,0,1,0,2,2.25
748c8,Young,10/11/21,Monday,morning,1,0,-1,0,1.25,2.5
748c8,Young,10/12/21,Tuesday,afternoon,1,1,0,0,1,2.375
748c8,Young,10/12/21,Tuesday,morning,1,1,-1,0,1.875,2.125
748c8,Young,10/13/21,Wednesday,afternoon,2.5,2,0,0,1.25,1.625
748c8,Young,10/13/21,Wednesday,morning,1,2,-1,0,1.875,2.375
748c8,Young,10/14/21,Thursday,afternoon,1,3,0,0,1.75,2.25
748c8,Young,10/14/21,Thursday,evening,2,3,1,0,1,2.25
748c8,Young,10/14/21,Thursday,morning,1,3,-1,0,1.375,2.25
748c8,Young,10/8/21,Friday,afternoon,1.75,4,0,0,1.333333333,2.333333333
748c8,Young,10/8/21,Friday,evening,1,4,1,0,1.625,2.25
748c8,Young,10/8/21,Friday,morning,1,4,-1,0,2.5,2.25
748c8,Young,10/9/21,Saturday,afternoon,1.333333333,5,0,0,2.125,1.875
748c8,Young,10/9/21,Saturday,evening,2,5,1,0,2.25,1.75
748c8,Young,10/9/21,Saturday,morning,1,5,-1,0,2,2
748c8,Young,11/14/21,Sunday,afternoon,1,6,0,0,1.375,2.75
748c8,Young,11/14/21,Sunday,morning,1,6,-1,0,1.416666667,2
748c8,Young,11/17/21,Wednesday,morning,2,2,-1,0,1.875,2.375
87e5b,Old,11/13/21,Saturday,afternoon,1.666666667,5,0,1,1.583333333,3.333333333
87e5b,Old,11/13/21,Saturday,morning,1,5,-1,1,1.75,3.5
87e5b,Old,11/14/21,Sunday,afternoon,1.571428571,6,0,1,1.9,3.15
87e5b,Old,11/14/21,Sunday,evening,1,6,1,1,1.75,2.75
87e5b,Old,11/14/21,Sunday,morning,1.2,6,-1,1,2.25,3
87e5b,Old,11/15/21,Monday,morning,3,0,-1,1,1.125,2.625
87e5b,Old,11/16/21,Tuesday,afternoon,3,1,0,1,1.875,2.875
87e5b,Old,11/16/21,Tuesday,evening,1,1,1,1,2.5,3.25
87e5b,Old,11/17/21,Wednesday,morning,2.75,2,-1,1,1,2.5
87e5b,Old,11/18/21,Thursday,afternoon,1.666666667,3,0,1,2,3.75
87e5b,Old,11/18/21,Thursday,morning,2.6,3,-1,1,1.416666667,3.166666667
87e5b,Old,11/19/21,Friday,evening,2.5,4,1,1,2,3.25
87e5b,Old,11/19/21,Friday,morning,2,4,-1,1,1.5,3.5
2cb00,Young,10/1/21,Friday,afternoon,3.5,4,0,0,2.25,1.5
2cb00,Young,10/1/21,Friday,evening,2,4,1,0,2.25,1.875
2cb00,Young,10/1/21,Friday,morning,3,4,-1,0,2.25,1.75
2cb00,Young,10/2/21,Saturday,afternoon,2.666666667,5,0,0,2.5,1.833333333
2cb00,Young,10/2/21,Saturday,evening,3,5,1,0,2.5,2.25
2cb00,Young,10/2/21,Saturday,morning,2,5,-1,0,2.25,2.25
2cb00,Young,10/3/21,Sunday,afternoon,3,6,0,0,2.25,1.75
2cb00,Young,10/3/21,Sunday,morning,3,6,-1,0,2.5,1.75
2cb00,Young,9/28/21,Tuesday,afternoon,2.833333333,1,0,0,2.5,1.3125
2cb00,Young,9/28/21,Tuesday,evening,2,1,1,0,2.75,1.75
2cb00,Young,9/28/21,Tuesday,morning,2,1,-1,0,2.375,1.75
2cb00,Young,9/29/21,Wednesday,afternoon,2.25,2,0,0,2.125,1.625
2cb00,Young,9/29/21,Wednesday,evening,1.75,2,1,0,1.875,2
2cb00,Young,9/29/21,Wednesday,morning,2.5,2,-1,0,2.125,1.5
2cb00,Young,9/30/21,Thursday,afternoon,2.8,3,0,0,2.333333333,1.25
2cb00,Young,9/30/21,Thursday,evening,2.5,3,1,0,2,1.5
2cb00,Young,9/30/21,Thursday,morning,2,3,-1,0,2.5,1.5
1f351,Young,12/2/21,Thursday,afternoon,1.5,3,0,0,1.75,3.25
1f351,Young,12/2/21,Thursday,evening,1,3,1,0,1.75,2.25
1f351,Young,12/2/21,Thursday,morning,2,3,-1,0,2.25,2.5
1f351,Young,12/3/21,Friday,afternoon,1.5,4,0,0,2.25,1.75
1f351,Young,12/3/21,Friday,evening,1,4,1,0,1.5,2.5
